date,gate_error_one_qubit,gate_error_two_qubit,n_qubits,t_gates,phase_gates,h_gates,cnot_gates,kullback_error,jensen-error
2024-03-01 21:53:33,8.848029775437726e-05,0.0037745505899247,5.0,3.0,4.0,2.0,21.0,0.04140501807199315,0.009619377747155022
2024-03-01 23:53:53,8.848029775437726e-05,0.0037745505899247,5.0,0.0,1.0,0.0,6.0,0.016771418488230175,0.005794341272218553
2024-03-02 01:54:15,8.848029775437726e-05,0.0037745505899247,15.0,1.0,3.0,4.0,15.0,0.05831932662624855,0.1846164531458243
2024-03-02 03:54:39,8.848029775437726e-05,0.0037745505899247,15.0,7.0,3.0,6.0,64.0,0.0006931471805599453,0.6546707365221738
2024-03-02 05:55:03,8.848029775437726e-05,0.0037745505899247,15.0,6.0,4.0,11.0,39.0,0.00936426245424844,0.573746769465415
2024-03-02 07:55:28,8.848029775437726e-05,0.0037745505899247,10.0,7.0,6.0,3.0,47.0,0.17987858622616795,0.22205198119942715
2024-03-02 09:55:52,8.848029775437726e-05,0.0037745505899247,5.0,3.0,3.0,2.0,13.0,0.03347916092366436,0.009192744495356453
2024-03-02 11:56:17,8.848029775437726e-05,0.0037745505899247,5.0,2.0,0.0,3.0,14.0,0.020182810309995098,0.005224251426544885
2024-03-02 13:56:42,8.848029775437726e-05,0.0037745505899247,15.0,3.0,8.0,7.0,36.0,0.01514387745666097,0.5517042581568244
2024-03-02 15:57:05,0.0001534710705462,0.0037745505899247,10.0,3.0,3.0,4.0,31.0,0.15298372186949394,0.1842087761491309
2024-03-02 17:57:29,0.0001534710705462,0.0056550460916498,15.0,12.0,11.0,10.0,63.0,0.002079441541679836,0.6701815985663744
2024-03-02 19:57:52,0.0001534710705462,0.0056550460916498,15.0,8.0,3.0,6.0,45.0,0.02073213392242039,0.5707851811872987
2024-03-02 21:58:18,0.0001534710705462,0.0056550460916498,15.0,1.0,0.0,0.0,23.0,0.05937478680233609,0.25798075339087223
2024-03-02 23:58:42,0.0001534710705462,0.0056550460916498,15.0,6.0,2.0,4.0,18.0,0.07462772613087217,0.1956562063154333
2024-03-03 01:59:06,0.0001534710705462,0.0056550460916498,15.0,1.0,0.0,2.0,17.0,0.07887795045073492,0.2064441034360846
2024-03-03 03:59:27,0.0001534710705462,0.0056550460916498,5.0,1.0,2.0,3.0,25.0,0.029363008854335522,0.007109883890659486
2024-03-03 05:59:49,0.0001534710705462,0.0056550460916498,5.0,3.0,2.0,3.0,14.0,0.022677750227704088,0.005788540187852793
2024-03-03 08:00:14,0.0001534710705462,0.0056550460916498,15.0,12.0,8.0,15.0,60.0,0.0006931471805599453,0.6686254051684593
2024-03-03 10:00:37,0.0001940892963838,0.0069865737328178,15.0,0.0,1.0,3.0,19.0,0.07376890083142136,0.24824982757999708
2024-03-03 12:00:59,0.0001940892963838,0.0069865737328178,15.0,8.0,5.0,4.0,17.0,0.14595280340679456,0.28758985813065185
2024-03-03 14:01:20,0.0001940892963838,0.0069865737328178,15.0,12.0,5.0,8.0,61.0,0.002079441541679836,0.663943273941335
2024-03-03 16:01:39,0.0001940892963838,0.0069865737328178,5.0,1.0,3.0,1.0,5.0,0.021053563590814294,0.005825329712401361
2024-03-03 18:02:01,0.0001940892963838,0.0069865737328178,15.0,9.0,11.0,7.0,68.0,0.0006931471805599453,0.655363883702734
2024-03-03 20:02:22,0.0001940892963838,0.0069865737328178,10.0,10.0,14.0,6.0,44.0,0.11902430507993769,0.3091502653093873
2024-03-03 22:02:45,0.0001940892963838,0.0069865737328178,10.0,6.0,4.0,5.0,47.0,0.12390796033695407,0.27006881276490646
2024-03-04 00:03:09,0.0001940892963838,0.0069865737328178,10.0,4.0,2.0,2.0,32.0,0.15775106472737335,0.2137554611870427
2024-03-04 02:03:33,0.0001940892963838,0.0069865737328178,15.0,5.0,10.0,8.0,64.0,0.0027725887222397813,0.6628186036520975
2024-03-04 04:03:56,0.0001940892963838,0.0069865737328178,5.0,1.0,3.0,4.0,3.0,0.043740248769322226,0.010509874142282561
2024-03-04 06:04:19,0.0001940892963838,0.0069865737328178,15.0,11.0,12.0,9.0,68.0,0.0013862943611198907,0.6700116995295791
2024-03-04 08:04:40,0.0001940892963838,0.0069865737328178,5.0,2.0,0.0,3.0,21.0,0.03276930580032669,0.00806294826273017
2024-03-04 10:05:02,0.0001314453994683,0.0069657691392592,15.0,7.0,4.0,3.0,41.0,0.07011374265049214,0.5386210902943156
2024-03-04 12:05:23,0.0001314453994683,0.0069657691392592,15.0,7.0,3.0,7.0,43.0,0.009534161491043837,0.6496788194552687
2024-03-04 14:05:43,0.0001314453994683,0.0069657691392592,10.0,3.0,3.0,8.0,44.0,0.16852221145357077,0.28479143288559583
2024-03-04 16:06:04,0.0001314453994683,0.0069657691392592,10.0,3.0,3.0,3.0,34.0,0.1237615822922945,0.2375731253654193
2024-03-04 18:06:26,0.0001314453994683,0.0069657691392592,15.0,2.0,4.0,7.0,16.0,0.18824113646799764,0.2700773695060232
2024-03-04 20:06:47,0.0001314453994683,0.0069657691392592,5.0,1.0,0.0,1.0,7.0,0.002173180074388417,0.007785774431679024
2024-03-04 22:07:10,0.0001314453994683,0.0069657691392592,10.0,2.0,1.0,4.0,15.0,0.11196681739478095,0.12091942793082448
2024-03-05 00:07:32,0.0001314453994683,0.0069657691392592,5.0,1.0,1.0,2.0,13.0,0.0392705210049316,0.009722924730795147
2024-03-05 02:07:53,0.0001314453994683,0.0069657691392592,15.0,0.0,2.0,1.0,16.0,0.08797471293864495,0.14261871599936748
2024-03-05 04:08:15,0.0001314453994683,0.0069657691392592,5.0,1.0,2.0,2.0,6.0,0.01498545147184915,0.011535900750809146
2024-03-05 06:08:37,0.0001314453994683,0.0069657691392592,15.0,1.0,2.0,5.0,14.0,0.06012611339983219,0.13252539157948712
2024-03-05 08:08:57,0.0001314453994683,0.0069657691392592,10.0,2.0,2.0,2.0,16.0,0.11037993268618,0.11090186045174402
2024-03-05 10:09:19,8.618097866638222e-05,0.0059072789494465,15.0,3.0,8.0,4.0,42.0,0.02576109086173499,0.5657327467728633
2024-03-05 12:09:41,8.618097866638222e-05,0.0059072789494465,10.0,7.0,4.0,7.0,44.0,0.1840781650770543,0.2877432755060281
2024-03-05 14:10:04,8.618097866638222e-05,0.0059072789494465,15.0,2.0,4.0,8.0,43.0,0.045794178478375636,0.5259665803209332
2024-03-05 16:10:25,8.618097866638222e-05,0.0059072789494465,5.0,2.0,4.0,1.0,21.0,0.02544918971894427,0.006380364689049284
2024-03-05 18:10:46,8.618097866638222e-05,0.0059072789494465,15.0,8.0,8.0,12.0,69.0,0.0006931471805599453,0.673215811360496
2024-03-05 20:11:10,8.618097866638222e-05,0.0059072789494465,5.0,3.0,1.0,0.0,15.0,0.037308994553013355,0.008917483085457055
